,file_name,class_value,workpiece_location,scenario_condition,scenario_exception
2609,Ch_000001622334.json,303_less-glass-fiber,right,normal,0
2610,Ch_000001622335.json,303_less-glass-fiber,left,faulty,0
2611,Ch_000001622336.json,303_less-glass-fiber,right,faulty,0
2612,Ch_000001622337.json,303_less-glass-fiber,left,faulty,0
2613,Ch_000001622338.json,303_less-glass-fiber,right,faulty,0
2614,Ch_000001622339.json,303_less-glass-fiber,left,faulty,0
2615,Ch_000001622340.json,303_less-glass-fiber,right,faulty,0
2616,Ch_000001622341.json,303_less-glass-fiber,left,faulty,0
2617,Ch_000001622342.json,303_less-glass-fiber,right,faulty,0
2618,Ch_000001622343.json,303_less-glass-fiber,left,faulty,0
2619,Ch_000001622344.json,303_less-glass-fiber,right,faulty,0
2620,Ch_000001622345.json,303_less-glass-fiber,left,normal,0
2621,Ch_000001622346.json,303_less-glass-fiber,right,normal,0
2622,Ch_000001622347.json,303_less-glass-fiber,left,normal,0
2623,Ch_000001622348.json,303_less-glass-fiber,right,normal,0
2624,Ch_000001622349.json,303_less-glass-fiber,left,normal,0
2625,Ch_000001622350.json,303_less-glass-fiber,right,normal,0
2626,Ch_000001622351.json,303_less-glass-fiber,left,normal,0
2627,Ch_000001622352.json,303_less-glass-fiber,right,normal,0
2628,Ch_000001622353.json,303_less-glass-fiber,left,normal,0
2629,Ch_000001622354.json,303_less-glass-fiber,right,normal,0
2630,Ch_000001622355.json,303_less-glass-fiber,left,faulty,0
2631,Ch_000001622356.json,303_less-glass-fiber,right,faulty,0
2632,Ch_000001622357.json,303_less-glass-fiber,left,faulty,0
2633,Ch_000001622358.json,303_less-glass-fiber,right,faulty,0
2634,Ch_000001622359.json,303_less-glass-fiber,left,faulty,0
2635,Ch_000001622360.json,303_less-glass-fiber,right,faulty,0
2636,Ch_000001622361.json,303_less-glass-fiber,left,faulty,0
2637,Ch_000001622362.json,303_less-glass-fiber,right,faulty,0
2638,Ch_000001622363.json,303_less-glass-fiber,left,faulty,0
2639,Ch_000001622364.json,303_less-glass-fiber,right,faulty,0
2640,Ch_000001622365.json,303_less-glass-fiber,left,normal,0
2641,Ch_000001622366.json,303_less-glass-fiber,right,normal,0
2642,Ch_000001622367.json,303_less-glass-fiber,left,normal,0
2643,Ch_000001622368.json,303_less-glass-fiber,right,normal,0
2644,Ch_000001622369.json,303_less-glass-fiber,left,normal,0
2645,Ch_000001622370.json,303_less-glass-fiber,right,normal,0
2646,Ch_000001622371.json,303_less-glass-fiber,left,normal,0
2647,Ch_000001622372.json,303_less-glass-fiber,right,normal,0
2648,Ch_000001622373.json,303_less-glass-fiber,left,normal,0
2649,Ch_000001622374.json,303_less-glass-fiber,right,normal,0
2650,Ch_000001622375.json,303_less-glass-fiber,left,faulty,0
2651,Ch_000001622376.json,303_less-glass-fiber,right,faulty,0
2652,Ch_000001622377.json,303_less-glass-fiber,left,faulty,0
2653,Ch_000001622378.json,303_less-glass-fiber,right,faulty,0
2654,Ch_000001622379.json,303_less-glass-fiber,left,faulty,0
2655,Ch_000001622380.json,303_less-glass-fiber,right,faulty,0
2656,Ch_000001622381.json,303_less-glass-fiber,left,faulty,0
2657,Ch_000001622382.json,303_less-glass-fiber,right,faulty,0
2658,Ch_000001622383.json,303_less-glass-fiber,left,faulty,0
2659,Ch_000001622384.json,303_less-glass-fiber,right,faulty,0
2660,Ch_000001622385.json,303_less-glass-fiber,left,normal,0
2661,Ch_000001622386.json,303_less-glass-fiber,right,normal,0
2662,Ch_000001622387.json,303_less-glass-fiber,left,normal,0
2663,Ch_000001622388.json,303_less-glass-fiber,right,normal,0
2664,Ch_000001622389.json,303_less-glass-fiber,left,normal,0
2665,Ch_000001622390.json,303_less-glass-fiber,right,normal,0
2666,Ch_000001622391.json,303_less-glass-fiber,left,normal,0
2667,Ch_000001622392.json,303_less-glass-fiber,right,normal,0
2668,Ch_000001622393.json,303_less-glass-fiber,left,normal,0
2669,Ch_000001622394.json,303_less-glass-fiber,right,normal,0
2670,Ch_000001622395.json,303_less-glass-fiber,left,faulty,0
2671,Ch_000001622396.json,303_less-glass-fiber,right,faulty,0
2672,Ch_000001622397.json,303_less-glass-fiber,left,faulty,0
2673,Ch_000001622398.json,303_less-glass-fiber,right,faulty,0
2674,Ch_000001622399.json,303_less-glass-fiber,left,faulty,0
2675,Ch_000001622400.json,303_less-glass-fiber,right,faulty,0
2676,Ch_000001622401.json,303_less-glass-fiber,left,faulty,0
2677,Ch_000001622402.json,303_less-glass-fiber,right,faulty,0
2678,Ch_000001622403.json,303_less-glass-fiber,left,faulty,0
2679,Ch_000001622404.json,303_less-glass-fiber,right,faulty,0
2680,Ch_000001622405.json,303_less-glass-fiber,left,normal,0
2681,Ch_000001622406.json,303_less-glass-fiber,right,normal,0
2682,Ch_000001622407.json,303_less-glass-fiber,left,normal,0
2683,Ch_000001622408.json,303_less-glass-fiber,right,normal,0
2684,Ch_000001622409.json,303_less-glass-fiber,left,normal,0
2685,Ch_000001622410.json,303_less-glass-fiber,right,normal,0
2686,Ch_000001622411.json,303_less-glass-fiber,left,normal,0
2687,Ch_000001622412.json,303_less-glass-fiber,right,normal,0
2688,Ch_000001622413.json,303_less-glass-fiber,left,normal,0
2689,Ch_000001622414.json,303_less-glass-fiber,right,normal,0
2690,Ch_000001622415.json,303_less-glass-fiber,left,faulty,0
2691,Ch_000001622416.json,303_less-glass-fiber,right,faulty,0
2692,Ch_000001622417.json,303_less-glass-fiber,left,faulty,0
2693,Ch_000001622418.json,303_less-glass-fiber,right,faulty,0
2694,Ch_000001622419.json,303_less-glass-fiber,left,faulty,0
2695,Ch_000001622420.json,303_less-glass-fiber,right,faulty,0
2696,Ch_000001622421.json,303_less-glass-fiber,left,faulty,0
2697,Ch_000001622422.json,303_less-glass-fiber,right,faulty,0
2698,Ch_000001622423.json,303_less-glass-fiber,left,faulty,0
2699,Ch_000001622424.json,303_less-glass-fiber,right,faulty,0
2700,Ch_000001622425.json,303_less-glass-fiber,left,normal,0
2701,Ch_000001622426.json,303_less-glass-fiber,right,normal,0
2702,Ch_000001622427.json,303_less-glass-fiber,left,normal,0
2703,Ch_000001622428.json,303_less-glass-fiber,right,normal,0
2704,Ch_000001622429.json,303_less-glass-fiber,left,normal,0
2705,Ch_000001622430.json,303_less-glass-fiber,right,normal,0
2706,Ch_000001622431.json,303_less-glass-fiber,left,normal,0
2707,Ch_000001622432.json,303_less-glass-fiber,right,normal,0
2708,Ch_000001622433.json,303_less-glass-fiber,left,normal,0
2709,Ch_000001622434.json,303_less-glass-fiber,right,normal,0
2710,Ch_000001622435.json,303_less-glass-fiber,left,faulty,0
2711,Ch_000001622436.json,303_less-glass-fiber,right,faulty,0
2712,Ch_000001622437.json,303_less-glass-fiber,left,faulty,0
2713,Ch_000001622438.json,303_less-glass-fiber,right,faulty,0
2714,Ch_000001622439.json,303_less-glass-fiber,left,faulty,0
2715,Ch_000001622440.json,303_less-glass-fiber,right,faulty,0
2716,Ch_000001622441.json,303_less-glass-fiber,left,faulty,0
2717,Ch_000001622442.json,303_less-glass-fiber,right,faulty,0
2718,Ch_000001622443.json,303_less-glass-fiber,left,faulty,0
2719,Ch_000001622444.json,303_less-glass-fiber,right,faulty,0
2720,Ch_000001622445.json,303_less-glass-fiber,left,normal,0
2721,Ch_000001622446.json,303_less-glass-fiber,right,normal,0
2722,Ch_000001622447.json,303_less-glass-fiber,left,normal,0
2723,Ch_000001622448.json,303_less-glass-fiber,right,normal,0
2724,Ch_000001622449.json,303_less-glass-fiber,left,normal,0
2725,Ch_000001622450.json,303_less-glass-fiber,right,normal,0
2726,Ch_000001622451.json,303_less-glass-fiber,left,normal,0
2727,Ch_000001622452.json,303_less-glass-fiber,right,normal,0
2728,Ch_000001622453.json,303_less-glass-fiber,left,normal,0
2729,Ch_000001622454.json,303_less-glass-fiber,right,normal,0
2730,Ch_000001622455.json,303_less-glass-fiber,left,faulty,0
2731,Ch_000001622456.json,303_less-glass-fiber,right,faulty,0
2732,Ch_000001622457.json,303_less-glass-fiber,left,faulty,0
2733,Ch_000001622458.json,303_less-glass-fiber,right,faulty,0
2734,Ch_000001622459.json,303_less-glass-fiber,left,faulty,0
2735,Ch_000001622460.json,303_less-glass-fiber,right,faulty,0
2736,Ch_000001622461.json,303_less-glass-fiber,left,faulty,0
2737,Ch_000001622462.json,303_less-glass-fiber,right,faulty,0
2738,Ch_000001622463.json,303_less-glass-fiber,left,faulty,0
2739,Ch_000001622464.json,303_less-glass-fiber,right,faulty,0
2740,Ch_000001622465.json,303_less-glass-fiber,left,normal,0
2741,Ch_000001622466.json,303_less-glass-fiber,right,normal,0
2742,Ch_000001622467.json,303_less-glass-fiber,left,normal,0
2743,Ch_000001622468.json,303_less-glass-fiber,right,normal,0
2744,Ch_000001622469.json,303_less-glass-fiber,left,normal,0
2745,Ch_000001622470.json,303_less-glass-fiber,right,normal,0
2746,Ch_000001622471.json,303_less-glass-fiber,left,normal,0
2747,Ch_000001622472.json,303_less-glass-fiber,right,normal,0
2748,Ch_000001622473.json,303_less-glass-fiber,left,normal,0
2749,Ch_000001622474.json,303_less-glass-fiber,right,normal,0
2750,Ch_000001622475.json,303_less-glass-fiber,left,faulty,0
2751,Ch_000001622476.json,303_less-glass-fiber,right,faulty,0
2752,Ch_000001622477.json,303_less-glass-fiber,left,faulty,1
2753,Ch_000001622478.json,303_less-glass-fiber,right,faulty,0
2754,Ch_000001622479.json,303_less-glass-fiber,left,faulty,0
2755,Ch_000001622480.json,303_less-glass-fiber,right,faulty,0
2756,Ch_000001622481.json,303_less-glass-fiber,left,faulty,1
2757,Ch_000001622482.json,303_less-glass-fiber,right,faulty,0
2758,Ch_000001622483.json,303_less-glass-fiber,left,faulty,0
2759,Ch_000001622484.json,303_less-glass-fiber,right,faulty,0
2760,Ch_000001622485.json,303_less-glass-fiber,left,normal,0
2761,Ch_000001622486.json,303_less-glass-fiber,right,normal,0
2762,Ch_000001622487.json,303_less-glass-fiber,left,normal,0
2763,Ch_000001622488.json,303_less-glass-fiber,right,normal,0
2764,Ch_000001622489.json,303_less-glass-fiber,left,normal,0
2765,Ch_000001622490.json,303_less-glass-fiber,right,normal,0
2766,Ch_000001622491.json,303_less-glass-fiber,left,normal,0
2767,Ch_000001622492.json,303_less-glass-fiber,right,normal,0
2768,Ch_000001622493.json,303_less-glass-fiber,left,normal,0
2769,Ch_000001622494.json,303_less-glass-fiber,right,normal,0
2770,Ch_000001622495.json,303_less-glass-fiber,left,faulty,0
2771,Ch_000001622496.json,303_less-glass-fiber,right,faulty,0
2772,Ch_000001622497.json,303_less-glass-fiber,left,faulty,0
2773,Ch_000001622498.json,303_less-glass-fiber,right,faulty,0
2774,Ch_000001622499.json,303_less-glass-fiber,left,faulty,1
2775,Ch_000001622500.json,303_less-glass-fiber,right,faulty,0
2776,Ch_000001622501.json,303_less-glass-fiber,left,faulty,0
2777,Ch_000001622502.json,303_less-glass-fiber,right,faulty,0
2778,Ch_000001622503.json,303_less-glass-fiber,left,faulty,0
2779,Ch_000001622504.json,303_less-glass-fiber,right,faulty,0
2780,Ch_000001622505.json,303_less-glass-fiber,left,normal,0
2781,Ch_000001622506.json,303_less-glass-fiber,right,normal,0
2782,Ch_000001622507.json,303_less-glass-fiber,left,normal,0
2783,Ch_000001622508.json,303_less-glass-fiber,right,normal,0
2784,Ch_000001622509.json,303_less-glass-fiber,left,normal,0
2785,Ch_000001622510.json,303_less-glass-fiber,right,normal,0
2786,Ch_000001622511.json,303_less-glass-fiber,left,normal,0
2787,Ch_000001622512.json,303_less-glass-fiber,right,normal,0
2788,Ch_000001622513.json,303_less-glass-fiber,left,normal,0
2789,Ch_000001622514.json,303_less-glass-fiber,right,normal,0
2790,Ch_000001622515.json,303_less-glass-fiber,left,faulty,0
2791,Ch_000001622516.json,303_less-glass-fiber,right,faulty,0
2792,Ch_000001622517.json,303_less-glass-fiber,left,faulty,0
2793,Ch_000001622518.json,303_less-glass-fiber,right,faulty,0
2794,Ch_000001622519.json,303_less-glass-fiber,left,faulty,0
2795,Ch_000001622520.json,303_less-glass-fiber,right,faulty,0
2796,Ch_000001622521.json,303_less-glass-fiber,left,faulty,0
2797,Ch_000001622522.json,303_less-glass-fiber,right,faulty,0
2798,Ch_000001622523.json,303_less-glass-fiber,left,faulty,0
2799,Ch_000001622524.json,303_less-glass-fiber,right,faulty,0
2800,Ch_000001622926.json,304_glued-screw-hole,left,normal,0
2801,Ch_000001622927.json,304_glued-screw-hole,right,normal,0
2802,Ch_000001622928.json,304_glued-screw-hole,left,normal,0
2803,Ch_000001622929.json,304_glued-screw-hole,right,normal,0
2804,Ch_000001622930.json,304_glued-screw-hole,left,normal,0
2805,Ch_000001622931.json,304_glued-screw-hole,right,normal,0
2806,Ch_000001622932.json,304_glued-screw-hole,left,normal,0
2807,Ch_000001622933.json,304_glued-screw-hole,right,normal,0
2808,Ch_000001622934.json,304_glued-screw-hole,left,normal,0
2809,Ch_000001622935.json,304_glued-screw-hole,right,normal,0
2810,Ch_000001622936.json,304_glued-screw-hole,left,faulty,0
2811,Ch_000001622937.json,304_glued-screw-hole,right,faulty,0
2812,Ch_000001622938.json,304_glued-screw-hole,left,faulty,0
2813,Ch_000001622939.json,304_glued-screw-hole,right,faulty,0
2814,Ch_000001622940.json,304_glued-screw-hole,left,faulty,0
2815,Ch_000001622941.json,304_glued-screw-hole,right,faulty,0
2816,Ch_000001622942.json,304_glued-screw-hole,left,faulty,0
2817,Ch_000001622943.json,304_glued-screw-hole,right,faulty,0
2818,Ch_000001622944.json,304_glued-screw-hole,left,faulty,0
2819,Ch_000001622945.json,304_glued-screw-hole,right,faulty,0
2820,Ch_000001622946.json,304_glued-screw-hole,left,normal,0
2821,Ch_000001622947.json,304_glued-screw-hole,right,normal,0
2822,Ch_000001622948.json,304_glued-screw-hole,left,normal,0
2823,Ch_000001622949.json,304_glued-screw-hole,right,normal,0
2824,Ch_000001622950.json,304_glued-screw-hole,left,normal,0
2825,Ch_000001622951.json,304_glued-screw-hole,right,normal,0
2826,Ch_000001622952.json,304_glued-screw-hole,left,normal,0
2827,Ch_000001622953.json,304_glued-screw-hole,right,normal,0
2828,Ch_000001622954.json,304_glued-screw-hole,left,normal,0
2829,Ch_000001622955.json,304_glued-screw-hole,right,normal,0
2830,Ch_000001622956.json,304_glued-screw-hole,left,faulty,0
2831,Ch_000001622957.json,304_glued-screw-hole,right,faulty,0
2832,Ch_000001622958.json,304_glued-screw-hole,left,faulty,0
2833,Ch_000001622959.json,304_glued-screw-hole,right,faulty,0
2834,Ch_000001622960.json,304_glued-screw-hole,left,faulty,0
2835,Ch_000001622961.json,304_glued-screw-hole,right,faulty,0
2836,Ch_000001622962.json,304_glued-screw-hole,left,faulty,0
2837,Ch_000001622963.json,304_glued-screw-hole,right,faulty,0
2838,Ch_000001622964.json,304_glued-screw-hole,left,faulty,0
2839,Ch_000001622965.json,304_glued-screw-hole,right,faulty,0
2840,Ch_000001622966.json,304_glued-screw-hole,left,normal,0
2841,Ch_000001622967.json,304_glued-screw-hole,right,normal,0
2842,Ch_000001622968.json,304_glued-screw-hole,left,normal,0
2843,Ch_000001622969.json,304_glued-screw-hole,right,normal,0
2844,Ch_000001622970.json,304_glued-screw-hole,left,normal,0
2845,Ch_000001622971.json,304_glued-screw-hole,right,normal,0
2846,Ch_000001622972.json,304_glued-screw-hole,left,normal,0
2847,Ch_000001622973.json,304_glued-screw-hole,right,normal,0
2848,Ch_000001622974.json,304_glued-screw-hole,left,normal,0
2849,Ch_000001622975.json,304_glued-screw-hole,right,normal,0
2850,Ch_000001622976.json,304_glued-screw-hole,left,faulty,0
2851,Ch_000001622977.json,304_glued-screw-hole,right,faulty,0
2852,Ch_000001622978.json,304_glued-screw-hole,left,faulty,0
2853,Ch_000001622979.json,304_glued-screw-hole,right,faulty,0
2854,Ch_000001622980.json,304_glued-screw-hole,left,faulty,0
2855,Ch_000001622981.json,304_glued-screw-hole,right,faulty,0
2856,Ch_000001622982.json,304_glued-screw-hole,left,faulty,0
2857,Ch_000001622983.json,304_glued-screw-hole,right,faulty,0
2858,Ch_000001622984.json,304_glued-screw-hole,left,faulty,0
2859,Ch_000001622985.json,304_glued-screw-hole,right,faulty,0
2860,Ch_000001622986.json,304_glued-screw-hole,left,normal,0
2861,Ch_000001622987.json,304_glued-screw-hole,right,normal,0
2862,Ch_000001622988.json,304_glued-screw-hole,left,normal,0
2863,Ch_000001622989.json,304_glued-screw-hole,right,normal,0
2864,Ch_000001622990.json,304_glued-screw-hole,left,normal,0
2865,Ch_000001622991.json,304_glued-screw-hole,right,normal,0
2866,Ch_000001622992.json,304_glued-screw-hole,left,normal,0
2867,Ch_000001622993.json,304_glued-screw-hole,right,normal,0
2868,Ch_000001622994.json,304_glued-screw-hole,left,normal,0
2869,Ch_000001622995.json,304_glued-screw-hole,right,normal,0
2870,Ch_000001622996.json,304_glued-screw-hole,left,faulty,0
2871,Ch_000001622997.json,304_glued-screw-hole,right,faulty,0
2872,Ch_000001622998.json,304_glued-screw-hole,left,faulty,0
2873,Ch_000001622999.json,304_glued-screw-hole,right,faulty,0
2874,Ch_000001623000.json,304_glued-screw-hole,left,faulty,0
2875,Ch_000001623001.json,304_glued-screw-hole,right,faulty,0
2876,Ch_000001623002.json,304_glued-screw-hole,left,faulty,0
2877,Ch_000001623003.json,304_glued-screw-hole,right,faulty,0
2878,Ch_000001623004.json,304_glued-screw-hole,left,faulty,0
2879,Ch_000001623005.json,304_glued-screw-hole,right,faulty,0
2880,Ch_000001623006.json,304_glued-screw-hole,left,normal,0
2881,Ch_000001623007.json,304_glued-screw-hole,right,normal,0
2882,Ch_000001623008.json,304_glued-screw-hole,left,normal,0
2883,Ch_000001623009.json,304_glued-screw-hole,right,normal,0
2884,Ch_000001623010.json,304_glued-screw-hole,left,normal,0
2885,Ch_000001623011.json,304_glued-screw-hole,right,normal,0
2886,Ch_000001623012.json,304_glued-screw-hole,left,normal,0
2887,Ch_000001623013.json,304_glued-screw-hole,right,normal,0
2888,Ch_000001623014.json,304_glued-screw-hole,left,normal,0
2889,Ch_000001623015.json,304_glued-screw-hole,right,normal,0
2890,Ch_000001623016.json,304_glued-screw-hole,left,faulty,0
2891,Ch_000001623017.json,304_glued-screw-hole,right,faulty,0
2892,Ch_000001623018.json,304_glued-screw-hole,left,faulty,0
2893,Ch_000001623019.json,304_glued-screw-hole,right,faulty,0
2894,Ch_000001623020.json,304_glued-screw-hole,left,faulty,0
2895,Ch_000001623021.json,304_glued-screw-hole,right,faulty,0
2896,Ch_000001623022.json,304_glued-screw-hole,left,faulty,0
2897,Ch_000001623023.json,304_glued-screw-hole,right,faulty,0
2898,Ch_000001623024.json,304_glued-screw-hole,left,faulty,0
2899,Ch_000001623025.json,304_glued-screw-hole,right,faulty,0
2900,Ch_000001623026.json,304_glued-screw-hole,left,normal,0
2901,Ch_000001623027.json,304_glued-screw-hole,right,normal,0
2902,Ch_000001623028.json,304_glued-screw-hole,left,normal,0
2903,Ch_000001623029.json,304_glued-screw-hole,right,normal,0
2904,Ch_000001623030.json,304_glued-screw-hole,left,normal,0
2905,Ch_000001623031.json,304_glued-screw-hole,right,normal,0
2906,Ch_000001623032.json,304_glued-screw-hole,left,normal,0
2907,Ch_000001623033.json,304_glued-screw-hole,right,normal,0
2908,Ch_000001623034.json,304_glued-screw-hole,left,normal,0
2909,Ch_000001623035.json,304_glued-screw-hole,right,normal,0
2910,Ch_000001623036.json,304_glued-screw-hole,left,faulty,0
2911,Ch_000001623037.json,304_glued-screw-hole,right,faulty,0
2912,Ch_000001623038.json,304_glued-screw-hole,left,faulty,0
2913,Ch_000001623039.json,304_glued-screw-hole,right,faulty,0
2914,Ch_000001623040.json,304_glued-screw-hole,left,faulty,0
2915,Ch_000001623041.json,304_glued-screw-hole,right,faulty,0
2916,Ch_000001623042.json,304_glued-screw-hole,left,faulty,0
2917,Ch_000001623043.json,304_glued-screw-hole,right,faulty,0
2918,Ch_000001623044.json,304_glued-screw-hole,left,faulty,0
2919,Ch_000001623045.json,304_glued-screw-hole,right,faulty,0
2920,Ch_000001623046.json,304_glued-screw-hole,left,normal,0
2921,Ch_000001623047.json,304_glued-screw-hole,right,normal,0
2922,Ch_000001623048.json,304_glued-screw-hole,left,normal,0
2923,Ch_000001623049.json,304_glued-screw-hole,right,normal,0
2924,Ch_000001623050.json,304_glued-screw-hole,left,normal,0
2925,Ch_000001623051.json,304_glued-screw-hole,right,normal,0
2926,Ch_000001623052.json,304_glued-screw-hole,left,normal,0
2927,Ch_000001623053.json,304_glued-screw-hole,right,normal,0
2928,Ch_000001623054.json,304_glued-screw-hole,left,normal,0
2929,Ch_000001623055.json,304_glued-screw-hole,right,normal,0
2930,Ch_000001623056.json,304_glued-screw-hole,left,faulty,0
2931,Ch_000001623057.json,304_glued-screw-hole,right,faulty,0
2932,Ch_000001623058.json,304_glued-screw-hole,left,faulty,0
2933,Ch_000001623059.json,304_glued-screw-hole,right,faulty,0
2934,Ch_000001623060.json,304_glued-screw-hole,left,faulty,0
2935,Ch_000001623061.json,304_glued-screw-hole,right,faulty,0
2936,Ch_000001623062.json,304_glued-screw-hole,left,faulty,0
2937,Ch_000001623063.json,304_glued-screw-hole,right,faulty,0
2938,Ch_000001623064.json,304_glued-screw-hole,left,faulty,0
2939,Ch_000001623065.json,304_glued-screw-hole,right,faulty,0
2940,Ch_000001623066.json,304_glued-screw-hole,left,normal,0
2941,Ch_000001623067.json,304_glued-screw-hole,right,normal,0
2942,Ch_000001623068.json,304_glued-screw-hole,left,normal,0
2943,Ch_000001623069.json,304_glued-screw-hole,right,normal,0
2944,Ch_000001623070.json,304_glued-screw-hole,left,normal,0
2945,Ch_000001623071.json,304_glued-screw-hole,right,normal,0
2946,Ch_000001623072.json,304_glued-screw-hole,left,normal,0
2947,Ch_000001623073.json,304_glued-screw-hole,right,normal,0
2948,Ch_000001623074.json,304_glued-screw-hole,left,normal,0
2949,Ch_000001623075.json,304_glued-screw-hole,right,normal,0
2950,Ch_000001623076.json,304_glued-screw-hole,left,faulty,0
2951,Ch_000001623077.json,304_glued-screw-hole,right,faulty,0
2952,Ch_000001623078.json,304_glued-screw-hole,left,faulty,0
2953,Ch_000001623079.json,304_glued-screw-hole,right,faulty,0
2954,Ch_000001623080.json,304_glued-screw-hole,left,faulty,0
2955,Ch_000001623081.json,304_glued-screw-hole,right,faulty,0
2956,Ch_000001623082.json,304_glued-screw-hole,left,faulty,0
2957,Ch_000001623083.json,304_glued-screw-hole,right,faulty,0
2958,Ch_000001623084.json,304_glued-screw-hole,left,faulty,0
2959,Ch_000001623085.json,304_glued-screw-hole,right,faulty,0
2960,Ch_000001623086.json,304_glued-screw-hole,left,normal,0
2961,Ch_000001623087.json,304_glued-screw-hole,right,normal,0
2962,Ch_000001623088.json,304_glued-screw-hole,left,normal,0
2963,Ch_000001623089.json,304_glued-screw-hole,right,normal,0
2964,Ch_000001623090.json,304_glued-screw-hole,left,normal,0
2965,Ch_000001623091.json,304_glued-screw-hole,right,normal,0
2966,Ch_000001623092.json,304_glued-screw-hole,left,normal,0
2967,Ch_000001623093.json,304_glued-screw-hole,right,normal,0
2968,Ch_000001623094.json,304_glued-screw-hole,left,normal,0
2969,Ch_000001623095.json,304_glued-screw-hole,right,normal,0
2970,Ch_000001623096.json,304_glued-screw-hole,left,faulty,0
2971,Ch_000001623097.json,304_glued-screw-hole,right,faulty,0
2972,Ch_000001623098.json,304_glued-screw-hole,left,faulty,0
2973,Ch_000001623099.json,304_glued-screw-hole,right,faulty,0
2974,Ch_000001623100.json,304_glued-screw-hole,left,faulty,0
2975,Ch_000001623101.json,304_glued-screw-hole,right,faulty,0
2976,Ch_000001623102.json,304_glued-screw-hole,left,faulty,0
2977,Ch_000001623103.json,304_glued-screw-hole,right,faulty,0
2978,Ch_000001623104.json,304_glued-screw-hole,left,faulty,0
2979,Ch_000001623105.json,304_glued-screw-hole,right,faulty,0
2980,Ch_000001623106.json,304_glued-screw-hole,left,normal,0
2981,Ch_000001623107.json,304_glued-screw-hole,right,normal,0
2982,Ch_000001623108.json,304_glued-screw-hole,left,normal,0
2983,Ch_000001623109.json,304_glued-screw-hole,right,normal,0
2984,Ch_000001623110.json,304_glued-screw-hole,left,normal,0
2985,Ch_000001623111.json,304_glued-screw-hole,right,normal,0
2986,Ch_000001623112.json,304_glued-screw-hole,left,normal,0
2987,Ch_000001623113.json,304_glued-screw-hole,right,normal,0
2988,Ch_000001623114.json,304_glued-screw-hole,left,normal,0
2989,Ch_000001623115.json,304_glued-screw-hole,right,normal,0
2990,Ch_000001623116.json,304_glued-screw-hole,left,faulty,0
2991,Ch_000001623117.json,304_glued-screw-hole,right,faulty,0
2992,Ch_000001623118.json,304_glued-screw-hole,left,faulty,0
2993,Ch_000001623119.json,304_glued-screw-hole,right,faulty,0
2994,Ch_000001623120.json,304_glued-screw-hole,left,faulty,0
2995,Ch_000001623121.json,304_glued-screw-hole,right,faulty,0
2996,Ch_000001623122.json,304_glued-screw-hole,left,faulty,1
2997,Ch_000001623123.json,304_glued-screw-hole,right,faulty,0
2998,Ch_000001623124.json,304_glued-screw-hole,left,faulty,0
2999,Ch_000001623125.json,304_glued-screw-hole,right,faulty,0
3000,Ch_000001623942.json,305_gap-between-parts,left,normal,0
3001,Ch_000001623943.json,305_gap-between-parts,right,normal,0
3002,Ch_000001623944.json,305_gap-between-parts,left,normal,0
3003,Ch_000001623945.json,305_gap-between-parts,right,normal,0
3004,Ch_000001623946.json,305_gap-between-parts,left,normal,0
3005,Ch_000001623947.json,305_gap-between-parts,right,normal,0
3006,Ch_000001623948.json,305_gap-between-parts,left,normal,0
3007,Ch_000001623949.json,305_gap-between-parts,right,normal,0
3008,Ch_000001623950.json,305_gap-between-parts,left,normal,0
3009,Ch_000001623951.json,305_gap-between-parts,right,normal,0
3010,Ch_000001623952.json,305_gap-between-parts,left,faulty,0
3011,Ch_000001623953.json,305_gap-between-parts,right,faulty,0
3012,Ch_000001623954.json,305_gap-between-parts,left,faulty,0
3013,Ch_000001623955.json,305_gap-between-parts,right,faulty,0
3014,Ch_000001623957.json,305_gap-between-parts,left,faulty,0
3015,Ch_000001623958.json,305_gap-between-parts,right,faulty,0
3016,Ch_000001623959.json,305_gap-between-parts,left,faulty,0
3017,Ch_000001623960.json,305_gap-between-parts,right,faulty,0
3018,Ch_000001623961.json,305_gap-between-parts,left,faulty,0
3019,Ch_000001623962.json,305_gap-between-parts,right,faulty,0
3020,Ch_000001623963.json,305_gap-between-parts,left,normal,0
3021,Ch_000001623964.json,305_gap-between-parts,right,normal,0
3022,Ch_000001623965.json,305_gap-between-parts,left,normal,0
3023,Ch_000001623966.json,305_gap-between-parts,right,normal,0
3024,Ch_000001623967.json,305_gap-between-parts,left,normal,0
3025,Ch_000001623968.json,305_gap-between-parts,right,normal,0
3026,Ch_000001623969.json,305_gap-between-parts,left,normal,0
3027,Ch_000001623970.json,305_gap-between-parts,right,normal,0
3028,Ch_000001623971.json,305_gap-between-parts,left,normal,0
3029,Ch_000001623972.json,305_gap-between-parts,right,normal,0
3030,Ch_000001623973.json,305_gap-between-parts,left,faulty,0
3031,Ch_000001623974.json,305_gap-between-parts,right,faulty,0
3032,Ch_000001623975.json,305_gap-between-parts,left,faulty,0
3033,Ch_000001623976.json,305_gap-between-parts,right,faulty,0
3034,Ch_000001623977.json,305_gap-between-parts,left,faulty,0
3035,Ch_000001623978.json,305_gap-between-parts,right,faulty,0
3036,Ch_000001623979.json,305_gap-between-parts,left,faulty,0
3037,Ch_000001623980.json,305_gap-between-parts,right,faulty,0
3038,Ch_000001623981.json,305_gap-between-parts,left,faulty,0
